participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.wealth,participant.comprehension_check,participant.comprehension_check1,participant.comprehension_check2,participant.manipulation_check,participant.human_check,participant.feedback,participant.part_id,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,trust.1.player.id_in_group,trust.1.player.role,trust.1.player.payoff,trust.1.player.wealth,trust.1.player.comprehension_check,trust.1.player.manipulation_check,trust.1.player.human_check,trust.1.player.feedback,trust.1.group.id_in_subsession,trust.1.group.sent_amount,trust.1.group.sent_back_amount,trust.1.subsession.round_number,trust.2.player.id_in_group,trust.2.player.role,trust.2.player.payoff,trust.2.player.wealth,trust.2.player.comprehension_check,trust.2.player.manipulation_check,trust.2.player.human_check,trust.2.player.feedback,trust.2.group.id_in_subsession,trust.2.group.sent_amount,trust.2.group.sent_back_amount,trust.2.subsession.round_number,trust.3.player.id_in_group,trust.3.player.role,trust.3.player.payoff,trust.3.player.wealth,trust.3.player.comprehension_check,trust.3.player.manipulation_check,trust.3.player.human_check,trust.3.player.feedback,trust.3.group.id_in_subsession,trust.3.group.sent_amount,trust.3.group.sent_back_amount,trust.3.subsession.round_number,trust.4.player.id_in_group,trust.4.player.role,trust.4.player.payoff,trust.4.player.wealth,trust.4.player.comprehension_check,trust.4.player.manipulation_check,trust.4.player.human_check,trust.4.player.feedback,trust.4.group.id_in_subsession,trust.4.group.sent_amount,trust.4.group.sent_back_amount,trust.4.subsession.round_number,trust.5.player.id_in_group,trust.5.player.role,trust.5.player.payoff,trust.5.player.wealth,trust.5.player.comprehension_check,trust.5.player.manipulation_check,trust.5.player.human_check,trust.5.player.feedback,trust.5.group.id_in_subsession,trust.5.group.sent_amount,trust.5.group.sent_back_amount,trust.5.subsession.round_number,trust.6.player.id_in_group,trust.6.player.role,trust.6.player.payoff,trust.6.player.wealth,trust.6.player.comprehension_check,trust.6.player.manipulation_check,trust.6.player.human_check,trust.6.player.feedback,trust.6.group.id_in_subsession,trust.6.group.sent_amount,trust.6.group.sent_back_amount,trust.6.subsession.round_number,trust.7.player.id_in_group,trust.7.player.role,trust.7.player.payoff,trust.7.player.wealth,trust.7.player.comprehension_check,trust.7.player.manipulation_check,trust.7.player.human_check,trust.7.player.feedback,trust.7.group.id_in_subsession,trust.7.group.sent_amount,trust.7.group.sent_back_amount,trust.7.subsession.round_number,trust.8.player.id_in_group,trust.8.player.role,trust.8.player.payoff,trust.8.player.wealth,trust.8.player.comprehension_check,trust.8.player.manipulation_check,trust.8.player.human_check,trust.8.player.feedback,trust.8.group.id_in_subsession,trust.8.group.sent_amount,trust.8.group.sent_back_amount,trust.8.subsession.round_number,trust.9.player.id_in_group,trust.9.player.role,trust.9.player.payoff,trust.9.player.wealth,trust.9.player.comprehension_check,trust.9.player.manipulation_check,trust.9.player.human_check,trust.9.player.feedback,trust.9.group.id_in_subsession,trust.9.group.sent_amount,trust.9.group.sent_back_amount,trust.9.subsession.round_number,trust.10.player.id_in_group,trust.10.player.role,trust.10.player.payoff,trust.10.player.wealth,trust.10.player.comprehension_check,trust.10.player.manipulation_check,trust.10.player.human_check,trust.10.player.feedback,trust.10.group.id_in_subsession,trust.10.group.sent_amount,trust.10.group.sent_back_amount,trust.10.subsession.round_number,ftrust.1.player.id_in_group,ftrust.1.player.role,ftrust.1.player.payoff,ftrust.1.player.wealth,ftrust.1.player.comprehension_check,ftrust.1.player.manipulation_check,ftrust.1.player.human_check,ftrust.1.player.feedback,ftrust.1.group.id_in_subsession,ftrust.1.group.sent_amount,ftrust.1.group.sent_back_amount,ftrust.1.subsession.round_number,ftrust.2.player.id_in_group,ftrust.2.player.role,ftrust.2.player.payoff,ftrust.2.player.wealth,ftrust.2.player.comprehension_check,ftrust.2.player.manipulation_check,ftrust.2.player.human_check,ftrust.2.player.feedback,ftrust.2.group.id_in_subsession,ftrust.2.group.sent_amount,ftrust.2.group.sent_back_amount,ftrust.2.subsession.round_number,ftrust.3.player.id_in_group,ftrust.3.player.role,ftrust.3.player.payoff,ftrust.3.player.wealth,ftrust.3.player.comprehension_check,ftrust.3.player.manipulation_check,ftrust.3.player.human_check,ftrust.3.player.feedback,ftrust.3.group.id_in_subsession,ftrust.3.group.sent_amount,ftrust.3.group.sent_back_amount,ftrust.3.subsession.round_number,ftrust.4.player.id_in_group,ftrust.4.player.role,ftrust.4.player.payoff,ftrust.4.player.wealth,ftrust.4.player.comprehension_check,ftrust.4.player.manipulation_check,ftrust.4.player.human_check,ftrust.4.player.feedback,ftrust.4.group.id_in_subsession,ftrust.4.group.sent_amount,ftrust.4.group.sent_back_amount,ftrust.4.subsession.round_number,ftrust.5.player.id_in_group,ftrust.5.player.role,ftrust.5.player.payoff,ftrust.5.player.wealth,ftrust.5.player.comprehension_check,ftrust.5.player.manipulation_check,ftrust.5.player.human_check,ftrust.5.player.feedback,ftrust.5.group.id_in_subsession,ftrust.5.group.sent_amount,ftrust.5.group.sent_back_amount,ftrust.5.subsession.round_number,ftrust.6.player.id_in_group,ftrust.6.player.role,ftrust.6.player.payoff,ftrust.6.player.wealth,ftrust.6.player.comprehension_check,ftrust.6.player.manipulation_check,ftrust.6.player.human_check,ftrust.6.player.feedback,ftrust.6.group.id_in_subsession,ftrust.6.group.sent_amount,ftrust.6.group.sent_back_amount,ftrust.6.subsession.round_number,ftrust.7.player.id_in_group,ftrust.7.player.role,ftrust.7.player.payoff,ftrust.7.player.wealth,ftrust.7.player.comprehension_check,ftrust.7.player.manipulation_check,ftrust.7.player.human_check,ftrust.7.player.feedback,ftrust.7.group.id_in_subsession,ftrust.7.group.sent_amount,ftrust.7.group.sent_back_amount,ftrust.7.subsession.round_number,ftrust.8.player.id_in_group,ftrust.8.player.role,ftrust.8.player.payoff,ftrust.8.player.wealth,ftrust.8.player.comprehension_check,ftrust.8.player.manipulation_check,ftrust.8.player.human_check,ftrust.8.player.feedback,ftrust.8.group.id_in_subsession,ftrust.8.group.sent_amount,ftrust.8.group.sent_back_amount,ftrust.8.subsession.round_number,ftrust.9.player.id_in_group,ftrust.9.player.role,ftrust.9.player.payoff,ftrust.9.player.wealth,ftrust.9.player.comprehension_check,ftrust.9.player.manipulation_check,ftrust.9.player.human_check,ftrust.9.player.feedback,ftrust.9.group.id_in_subsession,ftrust.9.group.sent_amount,ftrust.9.group.sent_back_amount,ftrust.9.subsession.round_number,ftrust.10.player.id_in_group,ftrust.10.player.role,ftrust.10.player.payoff,ftrust.10.player.wealth,ftrust.10.player.comprehension_check,ftrust.10.player.manipulation_check,ftrust.10.player.human_check,ftrust.10.player.feedback,ftrust.10.group.id_in_subsession,ftrust.10.group.sent_amount,ftrust.10.group.sent_back_amount,ftrust.10.subsession.round_number
1,nan57ly5,,0,80,80,ftrust,Thanks,2024-10-15 14:58:52.920093,1,,,819.0,819.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,90.0,0.0,,,,,1,50.0,40.0,1,1,,90.0,0.0,,,,,1,50.0,40.0,2,1,,90.0,0.0,,,,,1,50.0,40.0,3,1,,84.0,0.0,,,,,1,40.0,24.0,4,1,,75.0,0.0,,,,,1,50.0,25.0,5,1,,80.0,0.0,,,,,1,40.0,20.0,6,1,,80.0,0.0,,,,,1,40.0,20.0,7,1,,80.0,0.0,,,,,1,60.0,40.0,8,1,,80.0,0.0,,,,,1,60.0,40.0,9,1,,70.0,0.0,3,1,2,No feedback to share,1,60.0,30.0,10
2,3bs908g9,,0,80,80,ftrust,Thanks,2024-10-15 14:58:47.845035,1,,,1181.0,1181.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,110.0,0.0,,,,,1,50.0,40.0,1,2,,110.0,0.0,,,,,1,50.0,40.0,2,2,,110.0,0.0,,,,,1,50.0,40.0,3,2,,96.0,0.0,,,,,1,40.0,24.0,4,2,,125.0,0.0,,,,,1,50.0,25.0,5,2,,100.0,0.0,,,,,1,40.0,20.0,6,2,,100.0,0.0,,,,,1,40.0,20.0,7,2,,140.0,0.0,,,,,1,60.0,40.0,8,2,,140.0,0.0,,,,,1,60.0,40.0,9,2,,150.0,0.0,3,1,1,Thank you for the opportunity to participate in this experiment. I found it engaging and informative. I appreciate the clear instructions and the well-structured format. Keep up the good work!,1,60.0,30.0,10
3,iav3ksoz,,0,80,80,ftrust,Thanks,2024-10-15 14:59:00.592292,1,,,831.0,831.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,80.0,0.0,,,,,2,50.0,30.0,1,1,,80.0,0.0,,,,,2,80.0,60.0,2,1,,140.0,0.0,,,,,2,60.0,100.0,3,1,,120.0,0.0,,,,,2,40.0,60.0,4,1,,85.0,0.0,,,,,2,45.0,30.0,5,1,,72.0,0.0,,,,,2,55.0,27.0,6,1,,64.0,0.0,,,,,2,36.0,0.0,7,1,,50.0,0.0,,,,,2,70.0,20.0,8,1,,40.0,0.0,,,,,2,80.0,20.0,9,1,,100.0,0.0,3,1,1,,2,0.0,0.0,10
4,2nr4dc4w,,0,80,80,ftrust,Thanks,2024-10-15 14:59:09.542005,1,,,1201.0,1201.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,120.0,0.0,,,,,2,50.0,30.0,1,2,,180.0,0.0,,,,,2,80.0,60.0,2,2,,80.0,0.0,,,,,2,60.0,100.0,3,2,,60.0,0.0,,,,,2,40.0,60.0,4,2,,105.0,0.0,,,,,2,45.0,30.0,5,2,,138.0,0.0,,,,,2,55.0,27.0,6,2,,108.0,0.0,,,,,2,36.0,0.0,7,2,,190.0,0.0,,,,,2,70.0,20.0,8,2,,220.0,0.0,,,,,2,80.0,20.0,9,2,,0.0,0.0,3,1,1,I appreciate the opportunity to participate in this experiment. The game was interesting and the questions were clear.,2,0.0,0.0,10
5,vqo52o1s,,0,80,80,ftrust,Thanks,2024-10-15 14:59:03.381939,1,,,769.0,769.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,90.0,0.0,,,,,3,50.0,40.0,1,1,,80.0,0.0,,,,,3,70.0,50.0,2,1,,30.0,0.0,,,,,3,70.0,0.0,3,1,,70.0,0.0,,,,,3,60.0,30.0,4,1,,70.0,0.0,,,,,3,50.0,20.0,5,1,,70.0,0.0,,,,,3,60.0,30.0,6,1,,100.0,0.0,,,,,3,40.0,40.0,7,1,,99.0,0.0,,,,,3,30.0,29.0,8,1,,100.0,0.0,,,,,3,60.0,60.0,9,1,,60.0,0.0,3,1,1,"I appreciate the opportunity to participate in this experiment and find it interesting. The experiment was well-designed and clear. However, it would be beneficial to provide more information about the multiplier and its role in the experiment in the beginning to better understand its impact.",3,100.0,60.0,10
6,35o4oqcm,,0,80,80,ftrust,Thanks,2024-10-15 14:59:12.051736,1,,,1411.0,1411.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,110.0,0.0,,,,,3,50.0,40.0,1,2,,160.0,0.0,,,,,3,70.0,50.0,2,2,,210.0,0.0,,,,,3,70.0,0.0,3,2,,150.0,0.0,,,,,3,60.0,30.0,4,2,,130.0,0.0,,,,,3,50.0,20.0,5,2,,150.0,0.0,,,,,3,60.0,30.0,6,2,,80.0,0.0,,,,,3,40.0,40.0,7,2,,61.0,0.0,,,,,3,30.0,29.0,8,2,,120.0,0.0,,,,,3,60.0,60.0,9,2,,240.0,0.0,3,2,2,"The experiment was well-structured and I found it interesting. However, I would appreciate if the instructions could be made more concise and clear in future iterations.",3,100.0,60.0,10
7,pv5k2m0e,,0,80,80,ftrust,Thanks,2024-10-15 14:59:06.087398,1,,,865.0,865.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110.0,0.0,,,,,4,50.0,60.0,1,1,,110.0,0.0,,,,,4,50.0,60.0,2,1,,111.0,0.0,,,,,4,55.0,66.0,3,1,,109.0,0.0,,,,,4,45.0,54.0,4,1,,60.0,0.0,,,,,4,45.0,5.0,5,1,,60.0,0.0,,,,,4,45.0,5.0,6,1,,65.0,0.0,,,,,4,45.0,10.0,7,1,,50.0,0.0,,,,,4,60.0,10.0,8,1,,90.0,0.0,,,,,4,40.0,30.0,9,1,,100.0,0.0,3,1,1,,4,60.0,60.0,10
8,f0a6w0tk,,0,80,80,ftrust,Thanks,2024-10-15 14:58:57.664557,1,,,1125.0,1125.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,90.0,0.0,,,,,4,50.0,60.0,1,2,,90.0,0.0,,,,,4,50.0,60.0,2,2,,99.0,0.0,,,,,4,55.0,66.0,3,2,,81.0,0.0,,,,,4,45.0,54.0,4,2,,130.0,0.0,,,,,4,45.0,5.0,5,2,,130.0,0.0,,,,,4,45.0,5.0,6,2,,125.0,0.0,,,,,4,45.0,10.0,7,2,,170.0,0.0,,,,,4,60.0,10.0,8,2,,90.0,0.0,,,,,4,40.0,30.0,9,2,,120.0,0.0,3,2,2,,4,60.0,60.0,10
9,0v92hztu,,0,80,80,ftrust,Thanks,2024-10-15 14:58:50.468170,1,,,893.0,893.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,80.0,0.0,,,,,5,50.0,30.0,1,1,,80.0,0.0,,,,,5,50.0,30.0,2,1,,110.0,0.0,,,,,5,45.0,55.0,3,1,,100.0,0.0,,,,,5,50.0,50.0,4,1,,100.0,0.0,,,,,5,50.0,50.0,5,1,,100.0,0.0,,,,,5,50.0,50.0,6,1,,85.0,0.0,,,,,5,30.0,15.0,7,1,,75.0,0.0,,,,,5,50.0,25.0,8,1,,75.0,0.0,,,,,5,50.0,25.0,9,1,,88.0,0.0,3,1,1,Thank you for the opportunity to participate in this experiment. I found it interesting and engaging. The questions were clear and straightforward. I appreciate the compensation for my participation.,5,45.0,33.0,10
10,78o6uju8,,0,80,80,ftrust,Thanks,2024-10-15 14:58:55.272688,1,,,1047.0,1047.0,,,,,,,,yleepqir,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,120.0,0.0,,,,,5,50.0,30.0,1,2,,120.0,0.0,,,,,5,50.0,30.0,2,2,,80.0,0.0,,,,,5,45.0,55.0,3,2,,100.0,0.0,,,,,5,50.0,50.0,4,2,,100.0,0.0,,,,,5,50.0,50.0,5,2,,100.0,0.0,,,,,5,50.0,50.0,6,2,,75.0,0.0,,,,,5,30.0,15.0,7,2,,125.0,0.0,,,,,5,50.0,25.0,8,2,,125.0,0.0,,,,,5,50.0,25.0,9,2,,102.0,0.0,3,1,2,Thank you for the opportunity. The instructions were clear and easy to follow.,5,45.0,33.0,10
1,zugwzgb7,,0,80,80,trust,Thanks,2024-10-15 15:27:20.812374,1,,,1230.0,1230.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,1,,80.0,0.0,,,,,1,50.0,30.0,1,1,,100.0,0.0,,,,,1,70.0,70.0,2,1,,100.0,0.0,,,,,1,60.0,60.0,3,1,,120.0,0.0,,,,,1,40.0,60.0,4,1,,180.0,0.0,,,,,1,40.0,120.0,5,1,,220.0,0.0,,,,,1,60.0,180.0,6,1,,200.0,0.0,,,,,1,50.0,150.0,7,1,,70.0,0.0,,,,,1,30.0,0.0,8,1,,70.0,0.0,,,,,1,30.0,0.0,9,1,,90.0,0.0,3,1,1,,1,40.0,30.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,r586cq26,,0,80,80,trust,Thanks,2024-10-15 15:27:33.273878,1,,,710.0,710.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,2,,120.0,0.0,,,,,1,50.0,30.0,1,2,,140.0,0.0,,,,,1,70.0,70.0,2,2,,120.0,0.0,,,,,1,60.0,60.0,3,2,,60.0,0.0,,,,,1,40.0,60.0,4,2,,0.0,0.0,,,,,1,40.0,120.0,5,2,,0.0,0.0,,,,,1,60.0,180.0,6,2,,0.0,0.0,,,,,1,50.0,150.0,7,2,,90.0,0.0,,,,,1,30.0,0.0,8,2,,90.0,0.0,,,,,1,30.0,0.0,9,2,,90.0,0.0,3,2,2,,1,40.0,30.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9o0ovxri,,0,80,80,trust,Thanks,2024-10-15 15:27:23.539983,1,,,935.0,935.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,1,,80.0,0.0,,,,,2,50.0,30.0,1,1,,80.0,0.0,,,,,2,60.0,40.0,2,1,,100.0,0.0,,,,,2,40.0,40.0,3,1,,100.0,0.0,,,,,2,40.0,40.0,4,1,,108.0,0.0,,,,,2,40.0,48.0,5,1,,125.0,0.0,,,,,2,50.0,75.0,6,1,,75.0,0.0,,,,,2,70.0,45.0,7,1,,75.0,0.0,,,,,2,70.0,45.0,8,1,,95.0,0.0,,,,,2,50.0,45.0,9,1,,97.0,0.0,3,1,1,,2,45.0,42.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,frgpryam,,0,80,80,trust,Thanks,2024-10-15 15:27:42.501400,1,,,1095.0,1095.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,2,,120.0,0.0,,,,,2,50.0,30.0,1,2,,140.0,0.0,,,,,2,60.0,40.0,2,2,,80.0,0.0,,,,,2,40.0,40.0,3,2,,80.0,0.0,,,,,2,40.0,40.0,4,2,,72.0,0.0,,,,,2,40.0,48.0,5,2,,75.0,0.0,,,,,2,50.0,75.0,6,2,,165.0,0.0,,,,,2,70.0,45.0,7,2,,165.0,0.0,,,,,2,70.0,45.0,8,2,,105.0,0.0,,,,,2,50.0,45.0,9,2,,93.0,0.0,3,2,1,,2,45.0,42.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,hdkn7b7v,,0,80,80,trust,Thanks,2024-10-15 15:27:40.425425,1,,,974.0,974.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,1,,80.0,0.0,,,,,3,50.0,30.0,1,1,,76.0,0.0,,,,,3,60.0,36.0,2,1,,125.0,0.0,,,,,3,50.0,75.0,3,1,,100.0,0.0,,,,,3,50.0,50.0,4,1,,100.0,0.0,,,,,3,50.0,50.0,5,1,,125.0,0.0,,,,,3,50.0,75.0,6,1,,115.0,0.0,,,,,3,30.0,45.0,7,1,,63.0,0.0,,,,,3,75.0,38.0,8,1,,80.0,0.0,,,,,3,70.0,50.0,9,1,,110.0,0.0,3,1,1,,3,30.0,40.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,mn5q9caw,,0,80,80,trust,Thanks,2024-10-15 15:27:35.504847,1,,,1056.0,1056.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,2,,120.0,0.0,,,,,3,50.0,30.0,1,2,,144.0,0.0,,,,,3,60.0,36.0,2,2,,75.0,0.0,,,,,3,50.0,75.0,3,2,,100.0,0.0,,,,,3,50.0,50.0,4,2,,100.0,0.0,,,,,3,50.0,50.0,5,2,,75.0,0.0,,,,,3,50.0,75.0,6,2,,45.0,0.0,,,,,3,30.0,45.0,7,2,,187.0,0.0,,,,,3,75.0,38.0,8,2,,160.0,0.0,,,,,3,70.0,50.0,9,2,,50.0,0.0,3,1,1,,3,30.0,40.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,d3bto5lo,,0,80,80,trust,Thanks,2024-10-15 15:27:37.758641,1,,,1239.0,1239.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,1,,130.0,0.0,,,,,4,60.0,90.0,1,1,,130.0,0.0,,,,,4,60.0,90.0,2,1,,79.0,0.0,,,,,4,70.0,49.0,3,1,,175.0,0.0,,,,,4,50.0,125.0,4,1,,75.0,0.0,,,,,4,50.0,25.0,5,1,,125.0,0.0,,,,,4,50.0,75.0,6,1,,125.0,0.0,,,,,4,50.0,75.0,7,1,,125.0,0.0,,,,,4,50.0,75.0,8,1,,125.0,0.0,,,,,4,50.0,75.0,9,1,,150.0,0.0,3,1,1,,4,25.0,75.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4j56x45f,,0,80,80,trust,Thanks,2024-10-15 15:27:31.048034,1,,,791.0,791.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,2,,90.0,0.0,,,,,4,60.0,90.0,1,2,,90.0,0.0,,,,,4,60.0,90.0,2,2,,161.0,0.0,,,,,4,70.0,49.0,3,2,,25.0,0.0,,,,,4,50.0,125.0,4,2,,125.0,0.0,,,,,4,50.0,25.0,5,2,,75.0,0.0,,,,,4,50.0,75.0,6,2,,75.0,0.0,,,,,4,50.0,75.0,7,2,,75.0,0.0,,,,,4,50.0,75.0,8,2,,75.0,0.0,,,,,4,50.0,75.0,9,2,,0.0,0.0,3,2,1,,4,25.0,75.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,nmv3fzcs,,0,80,80,trust,Thanks,2024-10-15 15:27:26.260184,1,,,1110.0,1110.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,1,,80.0,0.0,,,,,5,50.0,30.0,1,1,,100.0,0.0,,,,,5,30.0,30.0,2,1,,120.0,0.0,,,,,5,40.0,60.0,3,1,,200.0,0.0,,,,,5,50.0,150.0,4,1,,80.0,0.0,,,,,5,20.0,0.0,5,1,,60.0,0.0,,,,,5,40.0,0.0,6,1,,70.0,0.0,,,,,5,30.0,0.0,7,1,,100.0,0.0,,,,,5,30.0,30.0,8,1,,100.0,0.0,,,,,5,30.0,30.0,9,1,,200.0,0.0,3,1,1,,5,50.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,vprvgyxh,,0,80,80,trust,Thanks,2024-10-15 15:27:28.760312,1,,,630.0,630.0,,,,,,,,ssugzg8z,,,,,0,0.0,trust,1.0,2,,120.0,0.0,,,,,5,50.0,30.0,1,2,,60.0,0.0,,,,,5,30.0,30.0,2,2,,60.0,0.0,,,,,5,40.0,60.0,3,2,,0.0,0.0,,,,,5,50.0,150.0,4,2,,60.0,0.0,,,,,5,20.0,0.0,5,2,,120.0,0.0,,,,,5,40.0,0.0,6,2,,90.0,0.0,,,,,5,30.0,0.0,7,2,,60.0,0.0,,,,,5,30.0,30.0,8,2,,60.0,0.0,,,,,5,30.0,30.0,9,2,,0.0,0.0,3,2,1,,5,50.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3rxc4wku,,0,80,80,ftrust,Thanks,2024-10-15 15:51:21.317585,1,,,848.0,848.0,,,,,,,,vtrtpacx,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,85.0,0.0,,,,,1,60.0,45.0,1,1,,83.0,0.0,,,,,1,47.0,30.0,2,1,,70.0,0.0,,,,,1,50.0,20.0,3,1,,90.0,0.0,,,,,1,50.0,40.0,4,1,,90.0,0.0,,,,,1,50.0,40.0,5,1,,80.0,0.0,,,,,1,30.0,10.0,6,1,,80.0,0.0,,,,,1,30.0,10.0,7,1,,75.0,0.0,,,,,1,30.0,5.0,8,1,,95.0,0.0,,,,,1,30.0,25.0,9,1,,100.0,0.0,3,1,1,Thank you for the opportunity to participate. I enjoyed the game and found the questions insightful.,1,0.0,0.0,10
