n,teffect_sent,teffect_sent_grate,teffect_pct_returned,teffect_pct_returned_grate,sent_teffect_lb,sent_teffect_ub,sent_round_teffect_lb,sent_round_teffect_ub,pct_returned_teffect_lb,pct_returned_teffect_ub,pct_returned_round_teffect_lb,pct_returned_round_teffect_ub
2,2,0,0.015,0,-0.23410603917272788,5.05810603917272,-0.583261964334457,0.39853469160716687,0.011223511397205045,0.031151540855758476,-0.0023061976878042787,0.005074021691737896
2,2,0,0.02,0,-0.478188453639107,6.1501884536391165,-0.6484620542321113,1.0373105390805832,0.004341849455683354,0.033738593515826566,-0.005647768012887796,0.0038898579364879215
2,2,0,0.025,0,-2.2865148942467726,3.1185148942467777,-0.7950376386213218,0.6660679416516178,0.020136883644583166,0.03378390821676158,-0.00248539901037082,0.0031981635776341852
2,3,0,0.005,0,0.6631632212593397,6.652836778740647,0.1316254288395593,1.0089806317665009,-0.0031953386849635753,0.01794154613223357,-0.004107531547349872,0.0033671499188735864
2,3,0,0.01,0,0.36444526084976303,8.20355473915023,-0.8879372848820661,1.4547251636699292,-0.001004354212235263,0.021120638036710965,-0.0034032735665294562,8.355718158545055e-4
2,3,0,0.015,0,0.38621385014094445,6.373786149859054,-1.622052779229616,0.5277497489265809,-3.028933326433593e-4,0.02755661019738425,-0.007273333972074232,0.002791831105722238
2,3,0,0.02,0,0.5344070613707437,4.417592938629251,0.015945168332677562,1.0575093771218467,0.015975568019614538,0.030035493034823963,-0.001994766768283733,0.001956521515280814
2,3,0,0.025,0,-1.8886718218911227,5.196671821891118,-1.591863928426147,0.7785305950927697,0.005011665752479386,0.025633589041498234,-0.005132430297641695,0.0017906807155173218
2,4,0,0.005,0,-2.362172678385642,6.686172678385647,-2.4170079632448003,-0.060325370088546215,-0.002999491417095124,0.00983915728892375,-0.0016494704978237584,0.003146420208407679
2,4,0,0.01,0,0.9487551570993231,5.255244842900677,-0.8733168848124453,0.0502865817821162,-0.003909972427364821,0.01628362356434953,-0.004869979200308551,0.0030717304166515396
2,4,0,0.015,0,2.1403977500021134,8.107602249997857,-0.3621407286887995,1.214019516567556,0.004168725846563111,0.021219302070763155,-0.00369097068625534,9.348497080744003e-4
2,4,0,0.02,0,0.24503177785047292,8.418968222149532,-1.5798761246966542,1.188603397423903,0.012456118616061631,0.026868410441376497,-0.0018321239520205726,0.001858683103468137
2,4,0,0.025,0,-0.8250495169449557,6.525049516944984,-1.674099122413684,1.0639173042318633,0.013276012240134843,0.027683227815604398,-0.0025384498233345485,0.0034848648490332433
2,5,0,0.005,0,3.6337053693022154,8.230294630697738,-0.6656053790457062,1.1199084093487237,0.0016470504345586054,0.007334367724633266,-0.0022083357158498807,0.002061587321944329
2,5,0,0.01,0,3.073166557166984,9.778833442833012,-1.8753690843586017,0.8845812055707161,-0.004970985683517812,0.01847098540017341,-0.0030589608140273866,0.006111446391304225
2,5,0,0.015,0,2.2560441111561333,6.6999558888439,-0.8089592439270328,-0.06740439243661794,0.0017345969707510522,0.021689686394903117,-0.005681689911305346,-4.071704655167008e-4
2,5,0,0.02,0,2.6683366598978115,7.087663340102239,-1.3517289205568597,-0.1617256248976906,0.013040466532179041,0.03836464306097917,-0.001957238540392513,0.004338685006806286
2,5,0,0.025,0,3.8659587795762294,7.814041220423785,-0.15062858215368857,1.5023861579112523,0.018368933896148423,0.03911287317869364,-0.004583118655936624,0.004292269790138691
3,1,0,0.005,0,-3.1298212751212846,2.1058212751212846,-1.02564836969024,1.0091635212053531,-0.00382971292938954,0.018425154699581676,-0.001275508776672955,0.004284708303470228
3,1,0,0.01,0,-0.5839201413991373,4.935920141399144,-0.801187624360046,1.0319755031479123,0.001054417001462353,0.02000647330262937,-0.003870899154688588,-0.0020610213273777574
3,1,0,0.015,0,-1.898865371980843,5.054865371980845,-1.6246395852866296,0.15530625195327918,0.005973307065550942,0.0332158477019157,-0.0022662480308136487,0.005759903167532013
3,1,0,0.02,0,-2.780236089752273,5.428236089752259,-1.4701770382498698,0.8112679473407496,0.008751083185567542,0.02683555147992859,0.0030973099823880554,0.0034101440689689156
3,1,0,0.025,0,-1.4243813746779324,4.116381374677934,-0.09540890098802846,1.0202573858365072,0.014260487580310737,0.03411909801697091,-0.005506644218816553,0.0016228122673288814
3,2,0,0.005,0,-0.5085500267108136,5.376550026710831,-1.68323490372206,0.2008106612977919,3.1202742714886086e-4,0.023322628240357492,-0.004534505936679213,0.0017973577763736135
3,2,0,0.01,0,0.4749071252213284,4.029092874778656,-0.6758615885241704,0.5745282551908243,-0.0019199724247830029,0.019477173744451556,-0.0014840654396931655,0.0029095599404549604
3,2,0,0.015,0,-1.5636943968888162,4.139694396888822,-0.8017007742711122,1.3350341076044072,-0.002316219840575222,0.02148107206584126,-0.0037827181194658066,0.00598553079382691
3,2,0,0.02,0,0.5704159073388926,5.88558409266111,-0.5736009063227564,1.6538433305651679,0.011362691019378842,0.03010957582031481,-5.639901102143072e-4,0.0032272285856121095
3,2,0,0.025,0,-2.3847161905339553,2.5087161905339577,-1.403086568891303,0.45641990222461293,0.018866060337980294,0.03637804981487001,-0.004021804952606068,9.657292867587526e-4
3,3,0,0.005,0,-1.3920754623975355,2.7560754623975328,-0.5770026229681902,0.012396562362094687,-0.006377923647883503,0.014734969238548926,-0.004456581128856789,0.0034466877601430045
3,3,0,0.01,0,0.7591362409976736,7.732863759002344,-0.770052999683016,0.7150226966527126,0.007618538168212065,0.019281731150636874,-9.898550906222961e-4,0.00295976022379349
3,3,0,0.015,0,-0.7292227600390166,4.91322276003901,-1.0405798701478177,1.043004112572034,0.00572114598230606,0.031052074780588863,-0.0022650252969007817,0.0070671995310858955
3,3,0,0.02,0,0.6773994115450837,6.502600588454954,-1.0039506421825903,0.34916276339469643,0.011376264719924397,0.030420999045170892,-3.687173710586848e-5,0.003988891501838854
3,3,0,0.025,0,0.4513804869351432,8.360619513064856,-1.8941361443382476,0.7045603867624654,0.014463348848020866,0.028051878648133913,-0.0033343904124152014,0.0017253896361161631
3,4,0,0.005,0,1.573042434640369,6.222957565359594,-0.3491766178515913,1.1465099511848988,5.4775591006637e-4,0.021131734493546103,-0.0023529490275099514,0.0032808917452292314
3,4,0,0.01,0,0.6294831118722324,5.958516888127745,-1.1817290932146247,0.11578969927521754,0.002890789874431615,0.021553778982976418,-0.002891532997003365,0.005486684841115057
3,4,0,0.015,0,0.4141496153652984,5.061850384634681,-0.6446695083654193,0.44709375078962904,3.208500336717886e-4,0.01827900770997229,-0.002543873626746642,0.005852991419405341
3,4,0,0.02,0,0.776327208257328,6.10767279174269,-1.4652311731632364,0.28632208225411515,0.02023291514658888,0.03945260541482985,-0.001706750285825404,0.006171591049732666
3,4,0,0.025,0,1.7340654592841434,3.3539345407158017,-1.1179304689448872,0.34071834773273035,0.015182187095446921,0.033920717552278136,-0.0041309700188537765,0.0019818949671795505
3,5,0,0.005,0,0.7846200848593843,6.407379915140636,-0.9193662163541629,0.5135480345359751,-0.00416609576298696,0.010872080158115974,-0.0022946665505793164,0.0020210418152213977
3,5,0,0.01,0,1.3794524109606736,6.944547589039315,-0.6855867182739699,1.777707930395147,-0.001445858639107435,0.012940413346251546,-0.0030234110065226753,0.0036048289591489612
3,5,0,0.015,0,2.0038891447801808,6.53211085521973,-1.0550387244109303,0.2579478153200148,0.012343693075600001,0.024324964165449187,-0.0016767060831473987,0.0029937502133896322
3,5,0,0.02,0,2.1878386861380017,6.620161313862012,-0.6051077208858174,0.36607741785549336,0.02278543546950652,0.03058580773365392,-0.001902144361212934,0.002372764248721156
3,5,0,0.025,0,1.41828736012992,7.693712639870073,-1.6191731700925358,0.1297186246379678,0.013598761310695026,0.034692317382280714,-0.00313264559786753,0.0025424510478597568
4,1,0,0.005,0,-0.1864441611647718,4.090444161164771,-0.8038121110261168,0.9259939292079321,-0.0058287733308249705,0.00903864985630119,-0.002825972209375945,0.0018653528258197863
4,1,0,0.01,0,0.8848419112592383,4.523158088740761,-0.61280500859933,0.5337747055690056,-0.0024413402897608353,0.022648134090566097,-0.004081237090982404,0.0028424677296393884
4,1,0,0.015,0,-3.0149540836317863,2.5429540836317877,-0.7968377497250924,0.7575650224523504,0.0020717340553447986,0.022187596079302437,-0.002382599586232447,0.004579803469644285
4,1,0,0.02,0,-0.7899013381478,5.713901338147767,-0.529119737927988,0.9167561015643128,0.0032002406581436143,0.02107105701150984,-0.001928921493906862,0.0015647689057332484
4,1,0,0.025,0,-1.805888821867292,1.9698888218672916,-0.9588556234206498,0.1852798658448478,0.01567063175635566,0.036839682299508514,-0.0037147306736080438,8.035786738172055e-4
4,2,0,0.005,0,1.687977378428364,1.6880226215716199,-0.2634303931220706,0.5844000900917522,-0.006824178988301835,0.007572826377296393,-3.7375832574220065e-4,0.0032220014305574542
4,2,0,0.01,0,0.13160392277293687,6.89639607722699,-1.019271406978783,0.1952714069787459,-0.0027285440769009035,0.020751014063585073,-0.0038298140336460824,0.004820290186633395
4,2,0,0.015,0,-3.1546045103523763,4.130604510352382,-1.7250184700674858,0.6006548337038335,0.007862924716861844,0.030468424929410657,-2.751754787421205e-5,0.004754594482247798
4,2,0,0.02,0,-0.3176595044324766,4.901659504432487,-1.1642757453030634,0.826821199848504,0.01238030540449535,0.026359909233594638,-0.0026444863207951445,0.0021231286725438897
4,2,0,0.025,0,0.9004032714632841,6.419596728536691,-0.5366448477266268,0.9579781810599521,0.019838864209058643,0.028823165188119955,5.23642566158451e-4,0.0019121167945219451
4,3,0,0.005,0,1.0074634027021672,5.676536597297795,-0.9575027133648697,0.4956845315466723,-0.0048785142135850485,0.007116250199465862,-8.441187385648679e-4,0.0032098266174586804
4,3,0,0.01,0,-2.6031578934095743,2.711157893409564,-0.3177382220885864,1.3080412523915914,0.0025797480600580408,0.012046452047296822,-0.0017240592233324185,0.004247521568463344
4,3,0,0.015,0,0.6632449450248821,5.12075505497507,0.4439783033788673,0.6721429087423263,0.008588043430985223,0.01755501507665544,-0.0011976521667159757,0.0015644966110951682
4,3,0,0.02,0,-0.9454972528837833,5.401497252883782,-0.38117851706126193,0.8456633655460949,0.006141634737901122,0.027609761082534906,-0.0033940533548959565,0.003842668221369561
4,3,0,0.025,0,1.2336302562780328,7.190369743722014,-1.679470118712004,0.41062163386349315,0.009031268136442623,0.030366920394760626,-0.001216291316358982,0.004248132827250191
4,4,0,0.005,0,1.8356572338727992,6.940342766127152,-0.7374349206990847,0.027131890396036307,-0.012356912552805379,0.011726816619982983,-0.0013926876688337107,0.002028142727155783
4,4,0,0.01,0,3.312361384768635,7.963638615231408,-1.3847956757619597,0.19037143333771722,-4.096185107990147e-4,0.024519684607317144,-0.0029302398159153213,0.002411110335402237
4,4,0,0.015,0,0.6837166170651701,6.460283382934783,-1.2447158309878343,0.5358673461393254,-3.741028526790431e-4,0.021820337093711485,-0.004316652965067307,0.003911796695778967
4,4,0,0.02,0,1.1252467960060073,4.4747532039939815,-0.8735058718628261,0.4385967809537043,0.00937667755735112,0.02274375274084303,3.790130261374664e-4,0.0047491163224876
4,4,0,0.025,0,2.010336820872181,6.51766317912781,-0.8617339078427118,0.20233996844873453,0.01022181617729387,0.029934053122639304,-0.0042695542184355345,0.0019552433772894104
4,5,0,0.005,0,0.6803494613388565,5.563650538661123,-1.2205567001512085,0.37619306378753553,-0.004956489983710469,0.008078670270502282,-0.0023631775290602714,0.0031857196648662003
4,5,0,0.01,0,-0.733956865227205,4.9499568652272075,-0.8811187399725321,1.2709369217906734,-2.3336304752565127e-4,0.013685697713099382,-0.002325980867548027,0.0024447814829825962
4,5,0,0.015,0,1.3957404234912243,7.14425957650878,-0.5642869844590456,1.1739839541559935,0.007059333849485821,0.023432976087033715,-0.0011172910371748674,0.0034094150994425027
4,5,0,0.02,0,0.9114800585450196,6.38051994145496,-1.4658358907185842,0.7315328604155449,0.0229832649342764,0.03671556122883422,-0.00105671045462374,0.003943126222338169
4,5,0,0.025,0,0.17268586886213688,8.043314131137837,-0.7760986139331695,0.9744016442361866,0.01817929365511839,0.03247867006559623,-0.0016062312573653975,8.177155870917883e-4
5,1,0,0.005,0,-0.5475465856946862,6.507546585694686,-0.7920900851649635,1.5023931154679748,-0.014757755541415436,0.012051533585108623,0.0024129374928167258,0.004035717161532237
5,1,0,0.01,0,-2.8028388039148346,1.0668388039148322,-0.08797635067441412,0.8535521082501641,9.099062027955636e-4,0.01494734789093458,-0.004355508737030191,0.0018068276604839707
5,1,0,0.015,0,1.2253546320361697,3.746645367963829,-0.09208614852710523,0.8351164515573868,0.009076548243946977,0.034804101333403045,-0.003997914841777742,0.006455515648920221
5,1,0,0.02,0,-1.0692245829618203,2.469224582961817,-0.6604379898728847,1.0255288989637863,0.004880886389074402,0.02338170772302672,0.00027926595171090984,0.004032234356267935
5,1,0,0.025,0,2.377230561865564,6.598769438134453,-0.8969000339024032,1.101021246023596,0.016298464673952975,0.040573010698906196,-0.0015527786942994464,0.006407908932940998
5,2,0,0.005,0,-1.0803440085518194,5.952344008551833,-1.0397264259185222,0.26881733500942595,-7.800990305866784e-4,0.01627362170478976,-0.004556922256279132,8.7500730876585e-4
5,2,0,0.01,0,-1.4372122270598726,1.737212227059875,-0.5844717648633851,0.22107782546943155,0.00417085208192833,0.023992061020384342,-0.003301442667865235,0.004849001337740359
5,2,0,0.015,0,-3.5500540465570944,4.8900540465571,-0.4566476183459365,1.2413748910731994,0.011690108728646812,0.029576537817284754,-0.0036323488139093432,0.0013415697502467188
5,2,0,0.02,0,0.3131421287780092,6.278857871222,0.0492504253667142,1.283113210996901,0.0012665092050115172,0.021215641930753662,-0.0015707236859362618,0.0029283278956320374
5,2,0,0.025,0,-0.06889638358636363,6.120896383586356,-1.8451769416092725,0.6463890628213635,0.019509825857075346,0.03272415343976651,-0.002751415085934261,0.002852998620744333
5,3,0,0.005,0,-0.4002921193891731,4.836292119389194,-0.8010542729996284,0.9903876063329489,-0.001805867723250686,0.010980054671981125,-0.0027844938416440356,0.0034967645590741926
5,3,0,0.01,0,-0.8452152814167442,4.121215281416745,-0.41383991715908536,0.5920217353408637,-0.002419235411671135,0.025438840392824437,-0.005274164169166358,0.0028311052427810717
5,3,0,0.015,0,0.3300254283372426,7.793974571662739,-0.35702663236363896,1.5795720869090824,0.011702517771253612,0.026241852956743146,-0.0011656005577874978,0.0028476780199866904
5,3,0,0.02,0,2.0122509907405446,7.8557490092594024,-1.0235060960667097,-0.16897875241817478,0.0027087375588286146,0.027295112729021964,-0.003969520169912353,0.0050686832234953265
5,3,0,0.025,0,1.7589480968616034,5.905051903138359,-1.3027785493468744,1.0884755190438444,0.013124761337081745,0.03671705191049984,-0.002111565698589801,0.0035426918065735676
5,4,0,0.005,0,0.9663018012278335,6.665698198772171,-0.6781319423945943,-0.1315650273023995,-0.007277606864627406,0.010864273019802796,-0.0013520899326528927,0.00349695217807757
5,4,0,0.01,0,2.9919983075114036,7.204001692488662,-0.14846567179582254,1.0301626414927565,-0.0077806937917836265,0.01129400825763023,-0.002875459168877184,1.9409007082786794e-5
5,4,0,0.015,0,0.5791898898355372,5.224810110164491,-1.3366280695196284,0.28038564527718857,0.005302855723657051,0.027749856907062574,-0.004323600622261775,0.0016044591038292175
5,4,0,0.02,0,1.79502852725977,7.196971472740341,-0.5058388733802058,0.027293418834740707,0.018520466675400134,0.03478082746979162,-0.0011884897209427827,0.0015794439414105377
5,4,0,0.025,0,1.3104708728450625,6.621529127154968,-0.8088731204892383,1.176145847761948,0.014503192521838962,0.034530826845387025,-0.0019329246506613468,0.004539648297654837
5,5,0,0.005,0,1.1782901307236213,7.369709869276402,-1.860607711843595,0.09648649972235324,0.0034111072374774197,0.023707038568175656,-0.005279940305942236,0.0017433677795909684
5,5,0,0.01,0,3.702891239240704,9.965108760759339,-0.4400168205127632,0.9449865174824421,0.007960085361459365,0.029904227284952418,-0.0040950280403258404,0.0013751347296856653
5,5,0,0.015,0,0.31607380194547874,6.6999261980545395,-1.8752393487959016,0.8245726821292121,0.009303817870813776,0.02056987047010657,-0.0025478946927609204,0.003827355426656858
5,5,0,0.02,0,1.0334379643894867,5.118562035610446,-0.30186379343631786,0.5951971267696089,0.010871874678203382,0.03166607902690985,-0.0033863857086280065,0.005243027595853859
5,5,0,0.025,0,3.9266580966292537,7.621341903370764,-0.5855138678036576,0.7370290193187792,0.016940453423008865,0.033126710689467945,-0.001530502169848767,0.00281077180576756
6,1,0,0.005,0,1.783701430351683,4.21229856964832,0.12275526962016714,0.9708204879555872,-0.004733868862154137,0.02129521139866332,-0.0033598130022103653,0.00638883283215462
6,1,0,0.01,0,-2.5561025614981414,2.4361025614981413,-0.8906353131556131,0.9459080404283169,-0.002181088809310774,0.01238746415381824,-0.003325126640874556,0.004632233158649907
6,1,0,0.015,0,-2.7246115299452773,0.1686115299452775,-1.0672452266116372,0.11912401449039473,0.0062603491007496275,0.027108505760804827,-0.005024850997479896,0.0020970633771870348
6,1,0,0.02,0,-1.9207906292827261,4.504790629282724,-1.3970882018013957,0.3018154745286683,0.0022707313830421707,0.025545532694235075,-6.348814606067868e-4,0.00442045905516822
6,1,0,0.025,0,-6.565663972574047,0.013663972574043726,-0.7421785211251936,1.1504209453676042,0.010389620116414474,0.018225811425036178,-0.003021972129162075,0.001665361589632475
6,2,0,0.005,0,-2.547475707213089,3.42347570721309,-0.4076796804814652,1.293740286542047,0.0014645952963494606,0.009272174248114752,-7.888700090955123e-4,5.182968897008187e-4
6,2,0,0.01,0,1.4856417996884999,1.9943582003115055,-0.7034131579236971,0.5303222488327424,0.0048722984961934585,0.026783835277350634,-0.005284264254283903,0.002780154680144432
6,2,0,0.015,0,-3.7520666951777475,4.288066695177747,-1.0260040326406115,1.47109494173149,0.0028912900690815603,0.016332609452015166,-0.0017230288025673187,0.0015532473081573705
6,2,0,0.02,0,-0.24782195228508197,5.2398219522851095,-1.179350478715504,0.5301383575033547,0.007511223364388586,0.02732543963680919,-0.001828148737726249,0.0059070380410106765
6,2,0,0.025,0,-0.8525976275334786,3.1005976275334675,-1.2452300967901904,0.13783615739623978,0.01801962265232902,0.03290967139820781,-0.0019499307665251815,0.0018095734354154622
6,3,0,0.005,0,-2.3817233698172187,5.017723369817211,-1.137417144488734,1.0435989626705409,-0.004506756212814746,0.018702834039612107,-0.002313238829839097,0.002820854356900388
6,3,0,0.01,0,-1.8852924482095583,4.457292448209565,-0.5910706497094982,1.6148282254670547,-4.62892975731273e-4,0.02580060009349612,-6.034482576826945e-4,0.005788159881826989
6,3,0,0.015,0,-1.4163047351153586,6.444304735115349,-0.0015943047102814356,1.87480642592236,0.004947145781688448,0.027956241744858445,-0.0029768777598694184,8.993299140978067e-4
6,3,0,0.02,0,0.32747952900506316,6.008520470994967,-1.6412700480752864,-0.3524269216217195,0.012448562067755558,0.03124993583312499,6.148747105920926e-4,0.0040910443172045815
6,3,0,0.025,0,1.861977378428371,1.862022621571627,-0.5869982656387799,0.6386346292751081,0.013775312845222204,0.031041800551738018,-0.0017049976116083356,0.005161437208004624
6,4,0,0.005,0,3.843532857743771,5.640467142256197,-0.40746826923162566,0.15655917832251293,-0.003021698045133008,0.018832811791097304,-0.0061929130840565035,0.0036262024116322468
6,4,0,0.01,0,2.7810828650102355,5.922917134989719,-0.7917981028368605,1.10210113313988,0.0029218215836318336,0.019410111888751143,-0.005093245583947869,0.0029424451200530393
6,4,0,0.015,0,2.3002558519751672,5.075744148024864,0.007560683394710804,0.4098938620598068,0.004610294578763242,0.019977201660745958,-0.002758922032401258,0.0021414808456608407
6,4,0,0.02,0,2.634565582576557,7.825434417423453,-0.7463868980073851,0.9798414434619187,0.004052724747540745,0.025373062013717085,-0.0033208394997365862,5.493208018407662e-4
6,4,0,0.025,0,0.4010985129095299,2.4629014870904635,-0.7554191838801855,0.6967525172134973,0.0161868757222532,0.036090000496223754,-0.0033981658197958595,0.004278526370021262
6,5,0,0.005,0,1.4705752912248746,6.649424708775137,-0.7606253968404332,0.39504963926464953,-0.011075586493740021,0.013214482601330504,-0.002739334198036352,0.006640834372340079
6,5,0,0.01,0,3.4878718584642323,6.792128141535858,-0.9438912555851233,0.20546701316085197,9.147345551471595e-4,0.018496764382992775,-0.0018977452269327273,0.004541662983962538
6,5,0,0.015,0,4.217107168418154,7.210892831581847,-0.42406155994226624,0.4407888326695184,0.0051003243868201625,0.02349794866367835,4.389520577950433e-4,0.004428459427150266
6,5,0,0.02,0,2.7279309125766646,6.024069087423345,-0.8322273083789393,0.5413182174698308,0.014442993319596429,0.0321715695445789,-0.0030090345364124573,0.003040134355218677
6,5,0,0.025,0,0.20540811238225576,7.014591887617744,-1.0604542376427373,0.9714845406730033,0.019831279034761992,0.03885105582970052,-0.0050032357538140025,8.867073953765813e-4
7,1,0,0.005,0,-3.5250844384633564,4.085084438463361,-1.9401927847936087,0.4298897544905491,0.006137762011637503,0.01629343667283803,-0.0016621438706204872,0.0016869508700429405
7,1,0,0.01,0,-2.731272383092601,1.3152723830926034,-1.0999852646285007,0.05174284038605603,0.002291500562744764,0.024521495496070085,-0.004149260062290548,-4.223752364426699e-4
7,1,0,0.015,0,-3.074593877213763,5.84659387721376,-1.8576765862886038,1.2038584044703973,7.160533093559344e-4,0.019021384878643122,-0.002463288775398998,0.003928847566464705
7,1,0,0.02,0,-4.266501837772205,1.758501837772196,-0.5066516811084896,1.1483486508054357,0.014622024557131038,0.029963744533826747,-0.001841037258975043,0.0013357219136670927
7,1,0,0.025,0,-2.035715807448269,3.5837158074482627,-1.238645668135962,0.38458506207531334,0.009842294010659697,0.04210229790134413,-0.006391188370542729,0.005380936466241618
7,2,0,0.005,0,1.3565909712322535,8.171409028767759,-0.45628050139907733,1.2771289862475248,-0.0013983389666935107,0.013832362349847803,-0.0029272718374677435,0.0023853757660979896
7,2,0,0.01,0,0.06081415162910675,4.86318584837089,-1.3690603969145965,-0.09687899702479852,-0.0042151004525970166,0.01574138442822831,-0.0020174616417859962,0.004666117588543293
